id,shortName,firstName,middleName,lastName,height,weight,birthDate,passportArea.id,passportArea.name,name,code2,code3,foot,currentTeamId,currentNationalTeamId,gender,status,imageDataURL,age,bmi
135561,F. Grillitsch,Florian,,Grillitsch,187,77,1995-08-07,40,Austria,Midfielder,MD,MID,right,9,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g213124_100x130.png,28,22.02
198,M. Paulissen,Mitchel,,Paulissen,183,80,1993-04-21,528,Netherlands,Midfielder,MD,MID,right,40,NA,male,active,https://cdn5.wyscout.com/photos/players/public/82703_100x130.png,30,23.89
1730,J. Brenet,Joshua,,Brenet,181,74,1994-03-20,531,Curaçao,Defender,DF,DEF,right,16,NA,male,active,https://cdn5.wyscout.com/photos/players/public/73977_100x130.png,29,22.59
215411,N. Maeda,Naoki,,Maeda,176,72,1994-11-17,392,Japan,Forward,FW,FWD,left,17,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g238111_100x130.png,28,23.24
217993,C. Arcus,Carlens,,Arcus,180,76,1996-06-28,332,Haiti,Defender,DF,DEF,right,24,17881,male,active,https://cdn5.wyscout.com/photos/players/public/g250319_100x130.png,27,23.46
221411,P. Max,Philipp,,Max,177,77,1993-09-30,276,Germany,Defender,DF,DEF,left,11,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g255272_100x130.png,29,24.58
224669,M. Wittek,Maximilian,,Wittek,173,70,1995-08-21,276,Germany,Defender,DF,DEF,left,24,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g259482_100x130.png,27,23.39
173195,M. Engels,Mario,,Engels,184,80,1993-10-22,276,Germany,Forward,FW,FWD,right,29,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g243044_100x130.png,29,23.63
221085,M. Diemers,Mark,,Diemers,175,70,1993-10-11,528,Netherlands,Midfielder,MD,MID,right,33,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g254767_100x130.png,29,22.86
227107,M. Mahi,Mimoun,,Mahi,187,78,1994-03-13,504,Morocco,Forward,FW,FWD,right,17,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g260046_100x130.png,29,22.31
230109,D. Erdoğan,Doğan,,Erdoğan,182,79,1996-08-22,792,Turkey,Midfielder,MD,MID,right,44,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g262693_100x130.png,26,23.85
234357,V. Černý,Václav,,Černý,172,64,1997-10-17,203,Czech Republic,Forward,FW,FWD,left,16,11555,male,active,https://cdn5.wyscout.com/photos/players/public/g268815_100x130.png,25,21.63
237020,Joel Pereira,Joel,,Pereira Castro,188,81,1996-06-28,620,Portugal,Goalkeeper,GK,GKP,right,20,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g270484_100x130.png,27,22.92
235458,D. Sambissa,David,,Sambissa,177,70,1996-01-11,266,Gabon,Defender,DF,DEF,left,40,19062,male,active,https://cdn5.wyscout.com/photos/players/public/g271266_100x130.png,27,22.34
237444,V. Barkas,Vasilios,,Barkas,195,91,1994-05-30,300,Greece,Goalkeeper,GK,GKP,left,17,12678,male,active,https://cdn5.wyscout.com/photos/players/public/g272919_100x130.png,29,23.93
239843,Z. Bakkali,Zakaria,,Bakkali,168,71,1996-01-26,504,Morocco,Forward,FW,FWD,right,20,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g271091_100x130.png,27,25.16
240293,B. Kuipers,Bas,,Kuipers,180,74,1994-08-17,528,Netherlands,Defender,DF,DEF,left,34,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g274649_100x130.png,28,22.84
240039,P. Bochniewicz,Paweł,,Bochniewicz,194,85,1996-01-30,616,Poland,Defender,DF,DEF,left,13,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g273911_100x130.png,27,22.58
245745,N. Alblas,Norbert,,Alblas,186,81,1994-12-12,528,Netherlands,Goalkeeper,GK,GKP,right,26,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g276990_100x130.png,28,23.41
240567,O. Idrissi,Oussama,,Idrissi,183,78,1996-02-26,504,Morocco,Forward,FW,FWD,right,12,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g275115_100x130.png,27,23.29
245750,M. Verrips,Michael,,Verrips,196,93,1996-12-03,528,Netherlands,Goalkeeper,GK,GKP,right,21,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g277760_100x130.png,26,24.21
224888,E. Oelschlägel,Eric,,Oelschlägel,193,85,1995-09-20,276,Germany,Goalkeeper,GK,GKP,right,33,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g259319_100x130.png,27,22.82
255754,S. van Beek,Sven,,van Beek,188,76,1994-07-28,528,Netherlands,Defender,DF,DEF,right,13,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g283008_100x130.png,29,21.5
245753,H. Veerman,Henk,,Veerman,201,90,1991-02-26,528,Netherlands,Forward,FW,FWD,right,25,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g277506_100x130.png,32,22.28
222852,M. Heylen,Michaël,,Heylen,187,84,1994-01-03,56,Belgium,Defender,DF,DEF,right,33,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g257296_100x130.png,29,24.02
257043,D. Mirani,Damon,,Mirani,183,80,1996-05-13,528,Netherlands,Defender,DF,DEF,right,25,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g289811_100x130.png,27,23.89
258953,Y. Namli,Younes,,Namli,180,70,1994-06-20,504,Morocco,Midfielder,MD,MID,left,29,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g291585_100x130.png,29,21.6
261509,S. Hendriks,Sam,,Hendriks,180,75,1995-01-25,528,Netherlands,Forward,FW,FWD,right,10698,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g294527_100x130.png,28,23.15
257047,P. van Amersfoort,Pelle,,van Amersfoort,193,77,1996-04-01,528,Netherlands,Midfielder,MD,MID,right,13,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g289816_100x130.png,27,20.67
263747,R. Maulun,Robin,,Maulun,176,67,1996-11-23,250,France,Midfielder,MD,MID,right,40,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g297215_100x130.png,26,21.63
268780,A. Noppert,Andries,,Noppert,203,94,1994-04-07,528,Netherlands,Goalkeeper,GK,GKP,left,13,664,male,active,https://cdn5.wyscout.com/photos/players/public/g300862_100x130.png,29,22.81
247651,R. Živković,Richairo,,Živković,187,75,1996-09-05,688,Serbia,Forward,FW,FWD,right,33,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g279066_100x130.png,26,21.45
269672,J. Houwen,Jeroen,,Houwen,190,81,1996-02-18,528,Netherlands,Goalkeeper,GK,GKP,right,24,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g303254_100x130.png,27,22.44
268785,S. Klaiber,Sean,,Klaiber,184,76,1994-07-31,740,Suriname,Defender,DF,DEF,right,17,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g302164_100x130.png,29,22.45
268781,J. van Aken,Joost,,van Aken,193,75,1994-05-13,528,Netherlands,Defender,DF,DEF,left,13,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g300866_100x130.png,29,20.13
280595,X. Mous,Xavier,,Mous,188,78,1995-08-04,528,Netherlands,Goalkeeper,GK,GKP,right,13,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g314245_100x130.png,28,22.07
269675,L. Nieuwpoort,Lars,,Nieuwpoort,189,76,1994-10-29,528,Netherlands,Defender,DF,DEF,left,20,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g303283_100x130.png,28,21.28
223513,T. Wellenreuther,Timon,,Wellenreuther,188,80,1995-12-03,276,Germany,Goalkeeper,GK,GKP,right,12,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g258964_100x130.png,27,22.63
271023,T. Tekie,Tesfaldet,,Tekie,175,65,1997-06-04,232,Eritrea,Midfielder,MD,MID,right,34,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g306063_100x130.png,26,21.22
277312,A. Ferati,Arianit,,Ferati,168,71,1997-09-07,1328,Kosovo,Midfielder,MD,MID,left,44,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g310354_100x130.png,25,25.16
280596,T. Lartey Sanniez,Terry,,Lartey Sanniez,174,82,1996-08-10,288,Ghana,Defender,DF,DEF,right,22,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g314248_100x130.png,26,27.08
280601,D. Dankerlui,Damil,,Dankerlui,172,64,1996-08-24,740,Suriname,Defender,DF,DEF,right,21,17457,male,active,https://cdn5.wyscout.com/photos/players/public/g314252_100x130.png,26,21.63
281446,J. Gaari,Juriën,,Gaari,180,74,1993-12-23,531,Curaçao,Defender,DF,DEF,right,20,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g315769_100x130.png,29,22.84
284267,É. Gutiérrez,Érick Gabriel,,Gutiérrez Galaviz,178,68,1995-06-15,484,Mexico,Midfielder,MD,MID,left,11,15473,male,active,https://cdn5.wyscout.com/photos/players/public/g315849_100x130.png,28,21.46
280598,J. Bruijn,Jordy,,Bruijn,171,70,1996-07-23,528,Netherlands,Midfielder,MD,MID,right,22,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g314251_100x130.png,27,23.94
281248,J. Rasmussen,Jacob,,Rasmussen,190,81,1997-05-28,208,Denmark,Defender,DF,DEF,left,12,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g316057_100x130.png,26,22.44
283942,D. Warmerdam,Django,,Warmerdam,180,73,1995-09-02,528,Netherlands,Defender,DF,DEF,left,17,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g317405_100x130.png,27,22.53
284706,Ferro,Francisco,,Reis Ferreira,191,78,1997-03-26,620,Portugal,Defender,DF,DEF,right,24,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g318333_100x130.png,26,21.38
285734,Y. van Osch,Yanick,,van Osch,183,77,1997-03-24,528,Netherlands,Goalkeeper,GK,GKP,right,44,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g319269_100x130.png,26,22.99
285738,K. Veendorp,Keziah,,Veendorp,187,81,1997-02-17,360,Indonesia,Defender,DF,DEF,right,33,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g319285_100x130.png,26,23.16
285735,H. ter Avest,Hidde,,ter Avest,182,78,1997-05-20,528,Netherlands,Defender,DF,DEF,right,17,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g319299_100x130.png,26,23.55
285726,L. Daneels,Lennerd,,Daneels,172,74,1998-04-10,56,Belgium,Forward,FW,FWD,right,14,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g319403_100x130.png,25,25.01
286548,F. Stokkers,Finn,,Stokkers,180,71,1996-04-18,528,Netherlands,Forward,FW,FWD,right,34,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g319661_100x130.png,27,21.91
285739,C. Verdonk,Calvin,,Verdonk,174,70,1997-04-26,528,Netherlands,Defender,DF,DEF,left,22,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g319288_100x130.png,26,23.12
285385,A. Verschueren,Arno,,Verschueren,186,73,1997-04-08,56,Belgium,Midfielder,MD,MID,right,29,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g319385_100x130.png,26,21.1
285727,L. Dimata,Landry Nany,,Dimata,185,81,1997-09-01,56,Belgium,Forward,FW,FWD,right,22,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g319401_100x130.png,25,23.67
286177,R. Lundqvist,Ramon Pascal,,Lundqvist,178,74,1997-05-10,558,Nicaragua,Midfielder,MD,MID,right,21,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g319923_100x130.png,26,23.36
286553,A. El Ghazi,Anwar,,El Ghazi,188,90,1995-05-03,504,Morocco,Forward,FW,FWD,right,11,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g320071_100x130.png,28,25.46
286576,Julio Pleguezuelo,Julio José,,Pleguezuelo Selva,180,70,1997-01-26,724,Spain,Defender,DF,DEF,right,16,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g320214_100x130.png,26,21.6
289123,W. Dammers,Wessel,,Dammers,185,81,1995-03-01,528,Netherlands,Defender,DF,DEF,right,15,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g322326_100x130.png,28,23.67
289120,D. Luckassen,Derrick,,Luckassen,186,78,1995-07-03,288,Ghana,Defender,DF,DEF,right,13270,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g322329_100x130.png,28,22.55
289874,A. El Messaoudi,Ahmed,,El Messaoudi,182,83,1995-08-03,504,Morocco,Midfielder,MD,MID,right,33,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g323285_100x130.png,28,25.06
289876,A. Tahiri,Anas,,Tahiri,183,66,1995-05-05,504,Morocco,Midfielder,MD,MID,right,13,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g323282_100x130.png,28,19.71
282964,L. Lamprou,Lazaros,,Lamprou,183,80,1997-12-19,300,Greece,Forward,FW,FWD,right,26,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g317200_100x130.png,25,23.89
290140,S. van Gassel,Stijn,,van Gassel,185,80,1996-10-18,528,Netherlands,Goalkeeper,GK,GKP,left,26,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g323665_100x130.png,26,23.37
285746,S. Bergwijn,Steven,,Bergwijn,178,78,1997-10-08,740,Suriname,Forward,FW,FWD,right,9,664,male,active,https://cdn5.wyscout.com/photos/players/public/g319305_100x130.png,25,24.62
292125,S. Bakari,Saïd,,Bakari,178,67,1994-09-22,174,Comoros,Midfielder,MD,MID,right,20,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g325391_100x130.png,28,21.15
297839,V. van Crooij,Vito,,van Crooij,179,78,1996-01-29,528,Netherlands,Forward,FW,FWD,left,29,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g330044_100x130.png,27,24.34
301984,B. Ould-Chikh,Bilal ,,Ould-Chikh,170,59,1997-07-28,504,Morocco,Forward,FW,FWD,left,25,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g333892_100x130.png,26,20.42
330632,A. Witry,Aslak ,,Fonn Witry,178,72,1996-03-10,578,Norway,Defender,DF,DEF,right,9311,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g343555_100x130.png,27,22.72
339914,Iván Márquez,Iván,,Márquez Álvarez,191,80,1994-06-09,724,Spain,Defender,DF,DEF,right,22,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g352663_100x130.png,29,21.93
335687,D. Van den Buijs,Dario,,Van den Buijs,188,78,1995-09-12,56,Belgium,Defender,DF,DEF,left,20,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g353273_100x130.png,27,22.07
336701,J. Drommel,Joël,,Drommel,193,90,1996-11-16,528,Netherlands,Goalkeeper,GK,GKP,right,11,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g355869_100x130.png,26,24.16
328273,T. Halilović,Tibor,,Halilović,176,70,1995-03-18,191,Croatia,Midfielder,MD,MID,right,13,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g340589_100x130.png,28,22.6
336700,D. Abels,Dirk,,Abels,179,77,1997-06-13,528,Netherlands,Defender,DF,DEF,right,29,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g356783_100x130.png,26,24.03
344075,Iñigo Córdoba,Iñigo,,Córdoba Kerejeta,180,76,1997-03-13,724,Spain,Forward,FW,FWD,left,44,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g372661_100x130.png,26,23.46
337984,M. Schubert,Markus,,Schubert,184,81,1998-06-12,276,Germany,Goalkeeper,GK,GKP,right,24,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g357869_100x130.png,25,23.92
346010,P. Rommens,Philippe,,Rommens,176,69,1997-08-20,56,Belgium,Midfielder,MD,MID,right,34,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g374027_100x130.png,25,22.28
346128,J. Dilrosun,Javairo,,Dilrosun,174,74,1998-06-22,740,Suriname,Forward,FW,FWD,left,12,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g376321_100x130.png,25,24.44
347336,M. Sadílek,Michal,,Sadílek,169,61,1999-05-31,203,Czech Republic,Midfielder,MD,MID,left,16,11555,male,active,https://cdn5.wyscout.com/photos/players/public/g377539_100x130.png,24,21.36
347596,I. Lidberg,Isac,,Lidberg,186,84,1998-09-08,752,Sweden,Forward,FW,FWD,right,34,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g379265_100x130.png,24,24.28
347282,V. Pavlidis,Vangelis,,Pavlidis,185,82,1998-11-21,300,Greece,Forward,FW,FWD,right,10,12678,male,active,https://cdn5.wyscout.com/photos/players/public/g379089_100x130.png,24,23.96
347661,R. Uldriķis,Roberts,,Uldriķis,198,92,1998-04-03,428,Latvia,Forward,FW,FWD,right,40,13262,male,active,https://cdn5.wyscout.com/photos/players/public/g379297_100x130.png,25,23.47
349152,P. Clement,Pelle,,Clement,177,66,1996-05-19,528,Netherlands,Midfielder,MD,MID,right,20,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g379793_100x130.png,27,21.07
302233,P. Chatzidiakos,Pantelis,,Chatzidiakos,180,68,1997-01-18,528,Netherlands,Defender,DF,DEF,right,10,12678,male,active,https://cdn5.wyscout.com/photos/players/public/g334852_100x130.png,26,20.99
297834,J. Hardeveld,Jeff,,Hardeveld,184,76,1995-02-27,528,Netherlands,Defender,DF,DEF,left,33,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g329824_100x130.png,28,22.45
328993,J. Bijlow,Justin,,Bijlow,188,76,1998-01-22,528,Netherlands,Goalkeeper,GK,GKP,right,12,664,male,active,https://cdn5.wyscout.com/photos/players/public/g340393_100x130.png,25,21.5
349149,P. Sandler,Philippe,,Sandler,190,76,1997-02-10,840,United States,Defender,DF,DEF,right,22,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g381097_100x130.png,26,21.05
352013,J. de Lange,Jeffrey,,de Lange,190,80,1998-04-01,528,Netherlands,Goalkeeper,GK,GKP,right,34,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g385269_100x130.png,25,22.16
351060,A. Sampsted,Alfons,,Sampsted,180,72,1998-04-06,352,Iceland,Defender,DF,DEF,right,16,7839,male,active,https://cdn5.wyscout.com/photos/players/public/g384489_100x130.png,25,22.22
349144,D. de Wit,Dani,,de Wit,183,76,1998-01-28,528,Netherlands,Midfielder,MD,MID,right,10,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g381095_100x130.png,25,22.69
352022,R. Fernandes,Rashaan,,Fernandes,170,66,1998-08-29,740,Suriname,Forward,FW,FWD,right,34,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g385285_100x130.png,24,22.84
361096,M. Duelund,Mikkel,,Duelund,178,74,1997-06-29,208,Denmark,Forward,FW,FWD,both,22,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g389197_100x130.png,26,23.36
347358,O. Buur,Oskar,,Buur,180,73,1998-03-31,208,Denmark,Defender,DF,DEF,right,25,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g379811_100x130.png,25,22.53
352021,T. Bijleveld,Teun,,Bijleveld,176,70,1998-05-27,528,Netherlands,Midfielder,MD,MID,left,14,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g385289_100x130.png,25,22.6
357806,D. Hancko,Dávid,,Hancko,188,80,1997-12-13,703,Slovakia,Defender,DF,DEF,left,12,14496,male,active,https://cdn5.wyscout.com/photos/players/public/g391059_100x130.png,25,22.63
356880,M. Šverko,Marin,,Šverko,187,81,1998-02-04,191,Croatia,Defender,DF,DEF,left,21,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g392421_100x130.png,25,23.16
363401,P. Joosten,Patrick,,Joosten,177,75,1996-04-14,288,Ghana,Forward,FW,FWD,right,10691,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g394561_100x130.png,27,23.94
363990,Mauro Júnior,Mauro Jaqueson Júnior,,Pereira dos Santos,171,62,1999-05-06,76,Brazil,Defender,DF,DEF,left,11,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g398754_100x130.png,24,21.2
365608,S. Horemans,Siebe,,Horemans,184,77,1998-06-02,56,Belgium,Defender,DF,DEF,right,26,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g399758_100x130.png,25,22.74
349141,C. Eiting,Carel,,Eiting,178,72,1998-02-11,528,Netherlands,Midfielder,MD,MID,left,25,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g379791_100x130.png,25,22.72
365439,T. Nijhuis,Thijmen,,Nijhuis,197,83,1998-07-25,528,Netherlands,Goalkeeper,GK,GKP,right,17,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g399767_100x130.png,25,21.39
349140,L. Bergsma,Léon,,Bergsma,185,80,1997-01-25,528,Netherlands,Defender,DF,DEF,right,40,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g379787_100x130.png,26,23.37
364477,"F, Pacheco",Fernando José,,Pacheco Rivas,175,74,1999-06-26,604,Peru,Forward,FW,FWD,right,33,65525,male,active,https://cdn5.wyscout.com/photos/players/public/g399034_100x130.png,24,24.16
373411,S. van Wermeskerken,Sai,,van Wermeskerken,178,72,1994-06-28,392,Japan,Defender,DF,DEF,right,40,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g404592_100x130.png,29,22.72
373409,J. Kramer,Joris,,Kramer,187,76,1996-08-02,528,Netherlands,Defender,DF,DEF,left,22,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g402051_100x130.png,27,21.73
375700,T. Lauritsen,Tobias,,Lauritsen,192,85,1997-08-30,578,Norway,Forward,FW,FWD,right,29,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g406745_100x130.png,25,23.06
377069,M. Berden,Martijn,,Berden,176,68,1997-07-29,528,Netherlands,Forward,FW,FWD,right,34,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g407733_100x130.png,26,21.95
377068,L. Duarte,Laros,,Duarte,180,67,1997-02-28,132,Cape Verde Islands,Midfielder,MD,MID,right,21,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g407735_100x130.png,26,20.68
377075,M. Vlap,Michel,,Vlap,190,81,1997-06-02,528,Netherlands,Midfielder,MD,MID,right,16,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g407742_100x130.png,26,22.44
386455,S. van der Water,Silvester,,van der Water,184,74,1996-09-30,528,Netherlands,Forward,FW,FWD,left,40,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g408536_100x130.png,26,21.86
377076,J. Lelieveld,Julian,,Lelieveld,178,72,1997-11-24,528,Netherlands,Defender,DF,DEF,right,20,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g407738_100x130.png,25,22.72
367623,M. Köhlert,Mats,,Köhlert,169,58,1998-05-02,276,Germany,Forward,FW,FWD,left,13,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g400423_100x130.png,25,20.31
386401,E. Vaessen,Etienne,,Vaessen,187,93,1995-07-26,528,Netherlands,Goalkeeper,GK,GKP,right,20,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g408572_100x130.png,28,26.59
375001,I. Sangaré,Ibrahim,,Sangaré,191,77,1997-12-02,384,Côte d'Ivoire,Midfielder,MD,MID,right,11,17980,male,active,https://cdn5.wyscout.com/photos/players/public/g405071_100x130.png,25,21.11
397036,M. Güçlü,Météhan,,Güçlü,182,81,1999-04-02,792,Turkey,Forward,FW,FWD,left,33,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g419562_100x130.png,24,24.45
391435,M. Awoudja,Maxime,,Awoudja,188,81,1998-02-02,768,Togo,Defender,DF,DEF,right,26,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g414361_100x130.png,25,22.92
404734,S. Jansen,Sven,,Jansen,192,80,2004-10-23,528,Netherlands,Goalkeeper,GK,GKP,left,34,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g421540_100x130.png,18,21.7
399074,F. Bjørkan,Fredrik André,,Bjørkan,180,74,1998-08-21,578,Norway,Defender,DF,DEF,left,7099,7336,male,active,https://cdn5.wyscout.com/photos/players/public/g421464_100x130.png,24,22.84
393932,P. Vindahl Jensen,Peter,,Vindahl Jensen,196,87,1998-02-16,208,Denmark,Goalkeeper,GK,GKP,right,2458,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g419636_100x130.png,25,22.65
399645,João Virginia,João Manuel,,Neves Virginia,192,84,1999-10-10,620,Portugal,Goalkeeper,GK,GKP,right,40,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g421572_100x130.png,23,22.79
399494,F. Antonucci,Francesco,,Antonucci,174,68,1999-06-20,380,Italy,Midfielder,MD,MID,right,25,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g421819_100x130.png,24,22.46
399569,J. Odgaard,Jens,,Odgaard,188,80,1999-03-31,208,Denmark,Forward,FW,FWD,left,10,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g421643_100x130.png,24,22.63
399493,Z. Vanheusden,Zinho,,Vanheusden,187,78,1999-07-29,56,Belgium,Defender,DF,DEF,right,10,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g421835_100x130.png,24,22.31
482481,M. Deijl,Mats,,Deijl,181,72,1997-07-15,528,Netherlands,Defender,DF,DEF,right,34,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g402457_100x130.png,26,21.98
446126,L. Brouwers,Luuk,,Brouwers,183,78,1998-05-03,528,Netherlands,Midfielder,MD,MID,right,17,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g402458_100x130.png,25,23.29
400275,M. De Wit,Mees,,De Wit,181,76,1998-04-17,528,Netherlands,Defender,DF,DEF,left,10,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g423562_100x130.png,25,23.2
404749,A. Obispo,Armando,,Obispo,185,79,1999-03-05,531,Curaçao,Defender,DF,DEF,left,11,671,male,active,https://cdn5.wyscout.com/photos/players/public/g426581_100x130.png,24,23.08
400300,R. Kaib,Rami,,Kaib,178,63,1997-05-08,788,Tunisia,Defender,DF,DEF,left,13,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g423882_100x130.png,26,19.88
400308,S. Olsson,Simon,,Olsson,185,81,1997-09-14,752,Sweden,Midfielder,MD,MID,right,13,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g423888_100x130.png,25,23.67
404751,J. Teze,Jordan,,Teze,183,68,1999-09-30,178,Congo,Defender,DF,DEF,right,11,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g426583_100x130.png,23,20.31
404760,B. Adekanye,Bobby,,Adekanye,175,72,1999-02-14,528,Netherlands,Forward,FW,FWD,left,34,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g427040_100x130.png,24,23.51
426473,J. Karlsson,Jesper,,Karlsson,171,70,1998-07-25,752,Sweden,Forward,FW,FWD,right,10,7047,male,active,https://cdn5.wyscout.com/photos/players/public/g429161_100x130.png,25,23.94
408919,F. Krüger,Florian,,Krüger,186,81,1999-02-13,276,Germany,Forward,FW,FWD,right,21,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g429669_100x130.png,24,23.41
419719,P. Schuurs,Perr,,Schuurs,191,80,1999-11-26,528,Netherlands,Defender,DF,DEF,right,3185,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g435350_100x130.png,23,21.93
419200,A. Luzayadio,Arnaud-Nkodi,,Luzayadio,176,69,1999-07-19,180,Congo DR,Defender,DF,DEF,right,33,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g436585_100x130.png,24,22.28
419203,A. Toufiqui,Azzeddine,,Toufiqui,175,69,1999-04-25,504,Morocco,Midfielder,MD,MID,left,33,NA,male,active,https://cdn5.wyscout.com/photos/players/public/g436588_100x130.png,24,22.53
